ID,Pe_F,Pe_R,Pe_ratio,Span_F,Span_R,Span_ratio,MAG_ID,SLG_ID
k141_71038:16272-16292-16551-16571,6,6,0.5,3,6,0.67,SLG421_DASTool_bins_17_sub,SLG779
k141_71038:16272-16292-16551-16571,4,10,0.71,2,7,0.78,SLG421_DASTool_bins_17_sub,SLG658
k141_71038:16272-16292-16551-16571,0,14,1.0,0,6,1.0,SLG421_DASTool_bins_17_sub,SLG192
k141_71821:1392-1414-1499-1521,24,8,0.25,13,4,0.24,SLG191_DASTool_bins_89,SLG192
k141_71821:1392-1414-1499-1521,2,14,0.88,0,8,1.0,SLG191_DASTool_bins_89,SLG620
k141_71821:1392-1414-1499-1521,10,6,0.38,5,4,0.44,SLG191_DASTool_bins_89,SLG220
k141_71897:74371-74391-74739-74759,48,8,0.14,25,4,0.14,SLG1207_DASTool_bins_18,SLG1105
k141_71897:74371-74391-74739-74759,66,26,0.28,35,12,0.26,SLG1207_DASTool_bins_18,SLG1121
k141_71897:74371-74391-74739-74759,22,8,0.27,12,6,0.33,SLG1207_DASTool_bins_18,SLG423
k141_71897:74371-74391-74739-74759,56,12,0.18,42,6,0.12,SLG1207_DASTool_bins_18,SLG594
k141_71897:74371-74391-74739-74759,58,18,0.24,27,8,0.23,SLG1207_DASTool_bins_18,SLG886
k141_71897:74371-74391-74739-74759,22,52,0.7,11,34,0.76,SLG1207_DASTool_bins_18,SLG1214
k141_71897:74371-74391-74739-74759,16,14,0.47,11,5,0.31,SLG1207_DASTool_bins_18,SLG1206
k141_71897:74371-74391-74739-74759,18,14,0.44,7,7,0.5,SLG1207_DASTool_bins_18,SLG1173
k141_71897:74371-74391-74739-74759,26,16,0.38,13,6,0.32,SLG1207_DASTool_bins_18,SLG1103
k141_71897:74371-74391-74739-74759,10,12,0.55,6,6,0.5,SLG1207_DASTool_bins_18,SLG938
k141_71897:74371-74391-74739-74759,58,34,0.37,39,18,0.32,SLG1207_DASTool_bins_18,SLG887
k141_71897:74371-74391-74739-74759,66,16,0.2,33,7,0.18,SLG1207_DASTool_bins_18,SLG656
k141_71897:74371-74391-74739-74759,2,12,0.86,1,5,0.83,SLG1207_DASTool_bins_18,SLG1171
k141_71897:74371-74391-74739-74759,8,34,0.81,2,16,0.89,SLG1207_DASTool_bins_18,SLG943
k141_71897:74371-74391-74739-74759,58,8,0.12,43,7,0.14,SLG1207_DASTool_bins_18,SLG1122
k141_71897:74371-74391-74739-74759,30,24,0.44,15,17,0.53,SLG1207_DASTool_bins_18,SLG660
k141_71897:74371-74391-74739-74759,22,10,0.31,8,7,0.47,SLG1207_DASTool_bins_18,SLG658
k141_71897:74371-74391-74739-74759,18,32,0.64,7,19,0.73,SLG1207_DASTool_bins_18,SLG1132
k141_71897:74371-74391-74739-74759,58,24,0.29,39,13,0.25,SLG1207_DASTool_bins_18,SLG1213
k141_71897:74371-74391-74739-74759,44,10,0.19,26,5,0.16,SLG1207_DASTool_bins_18,SLG654
k141_71897:74371-74391-74739-74759,86,10,0.1,51,5,0.09,SLG1207_DASTool_bins_18,SLG941
k141_71897:74371-74391-74739-74759,10,32,0.76,5,22,0.81,SLG1207_DASTool_bins_18,SLG595
k141_71897:74371-74391-74739-74759,40,18,0.31,27,10,0.27,SLG1207_DASTool_bins_18,SLG442
k141_71897:74371-74391-74739-74759,62,28,0.31,37,12,0.24,SLG1207_DASTool_bins_18,SLG937
k141_71897:74371-74391-74739-74759,32,6,0.16,20,4,0.17,SLG1207_DASTool_bins_18,SLG222
k141_71897:74371-74391-74739-74759,70,14,0.17,35,8,0.19,SLG1207_DASTool_bins_18,SLG939
k141_71897:74371-74391-74739-74759,6,50,0.89,4,26,0.87,SLG1207_DASTool_bins_18,SLG424
k141_71897:74371-74391-74739-74759,8,24,0.75,2,14,0.88,SLG1207_DASTool_bins_18,SLG776
k141_71897:74371-74391-74739-74759,2,16,0.89,0,10,1.0,SLG1207_DASTool_bins_18,SLG940
k141_71897:74371-74391-74739-74759,20,16,0.44,11,8,0.42,SLG1207_DASTool_bins_18,SLG653
k141_71897:74371-74391-74739-74759,80,24,0.23,42,17,0.29,SLG1207_DASTool_bins_18,SLG1156
k141_71897:74371-74391-74739-74759,40,48,0.55,26,24,0.48,SLG1207_DASTool_bins_18,SLG530
k141_71897:74371-74391-74739-74759,8,12,0.6,4,7,0.64,SLG1207_DASTool_bins_18,SLG617
k141_71897:74371-74391-74739-74759,20,24,0.55,10,12,0.55,SLG1207_DASTool_bins_18,SLG620
k141_71897:74371-74391-74739-74759,130,12,0.08,69,7,0.09,SLG1207_DASTool_bins_18,SLG593
k141_71897:74371-74391-74739-74759,4,20,0.83,2,13,0.87,SLG1207_DASTool_bins_18,SLG1216
k141_71897:74371-74391-74739-74759,18,8,0.31,6,4,0.4,SLG1207_DASTool_bins_18,SLG1155.555
k141_71897:74371-74391-74739-74759,6,30,0.83,2,16,0.89,SLG1207_DASTool_bins_18,SLG613
k141_71897:74371-74391-74739-74759,4,24,0.86,1,16,0.94,SLG1207_DASTool_bins_18,SLG1208
k141_71897:74371-74391-74739-74759,22,38,0.63,10,22,0.69,SLG1207_DASTool_bins_18,SLG1157
k141_71897:74371-74391-74739-74759,78,10,0.11,46,4,0.08,SLG1207_DASTool_bins_18,SLG193
k141_71897:74371-74391-74739-74759,30,16,0.35,15,8,0.35,SLG1207_DASTool_bins_18,SLG1133
k141_71897:74371-74391-74739-74759,6,68,0.92,3,35,0.92,SLG1207_DASTool_bins_18,SLG942
k141_71897:74371-74391-74739-74759,8,16,0.67,5,9,0.64,SLG1207_DASTool_bins_18,SLG777
k141_71897:74371-74391-74739-74759,38,10,0.21,24,6,0.2,SLG1207_DASTool_bins_18,SLG1104
k141_71897:74371-74391-74739-74759,6,44,0.88,4,26,0.87,SLG1207_DASTool_bins_18,SLG596
k141_72033:10608-10636-10856-10884,18,10,0.36,8,5,0.38,SLG992_DASTool_bins_86,SLG992
k141_7283:65457-65479-65669-65691,8,12,0.6,5,6,0.55,SLG193_DASTool_bins_SLG193_bin.108,SLG421
k141_73163:71329-71351-71613-71635,0,6,1.0,0,4,1.0,SLG659_DASTool_bins_SLG659_bin.92,SLG1123
k141_73163:71329-71351-71613-71635,0,20,1.0,0,8,1.0,SLG659_DASTool_bins_SLG659_bin.92,SLG1208
k141_73163:71329-71351-71613-71635,2,12,0.86,2,5,0.71,SLG659_DASTool_bins_SLG659_bin.92,SLG1207
k141_73163:71329-71351-71613-71635,0,10,1.0,0,5,1.0,SLG659_DASTool_bins_SLG659_bin.92,SLG1102
k141_76282:16273-16284-16674-16685,126,8,0.06,76,4,0.05,SLG529_DASTool_bins_SLG529_bin.005,SLG659
k141_78607:34295-34314-34519-34538,8,8,0.5,3,4,0.57,SLG658_DASTool_bins_82,SLG424
k141_78607:34295-34314-34519-34538,16,10,0.38,11,10,0.48,SLG658_DASTool_bins_82,SLG1120
k141_78881:2958-2978-3066-3086,16,6,0.27,11,5,0.31,SLG191_DASTool_bins_89,SLG615
k141_78881:2958-2978-3066-3086,90,10,0.1,62,6,0.09,SLG191_DASTool_bins_89,SLG192
k141_79242:73910-73937-74033-74060,26,6,0.19,20,6,0.23,SLG326B_DASTool_bins_SLG326B_bin.92_sub,SLG422
k141_80015:420-440-529-549,22,14,0.39,16,9,0.36,SLG191_DASTool_bins_89,SLG615
k141_80015:420-440-529-549,4,10,0.71,2,9,0.82,SLG191_DASTool_bins_89,SLG595
k141_80015:420-440-529-549,88,16,0.15,66,12,0.15,SLG191_DASTool_bins_89,SLG192
k141_80015:420-440-529-549,4,12,0.75,3,11,0.79,SLG191_DASTool_bins_89,SLG219
k141_80015:420-440-529-549,18,16,0.47,13,11,0.46,SLG191_DASTool_bins_89,SLG220
k141_80015:420-440-529-549,38,8,0.17,29,7,0.19,SLG191_DASTool_bins_89,SLG657
k141_80015:420-440-529-549,140,8,0.05,114,7,0.06,SLG191_DASTool_bins_89,SLG776
k141_80015:420-440-529-549,10,8,0.44,5,8,0.62,SLG191_DASTool_bins_89,SLG442
k141_80015:420-440-529-549,22,24,0.52,13,21,0.62,SLG191_DASTool_bins_89,SLG613
k141_80015:420-440-529-549,92,8,0.08,73,6,0.08,SLG191_DASTool_bins_89,SLG886
k141_80015:420-440-529-549,12,8,0.4,6,4,0.4,SLG191_DASTool_bins_89,SLG658
k141_80015:420-440-529-549,8,10,0.56,6,9,0.6,SLG191_DASTool_bins_89,SLG191
k141_8059:8611-8624-9075-9088,34,6,0.15,18,6,0.25,SLG443_DASTool_bins_SLG443_bin.96,SLG617
k141_80923:11674-11701-11818-11845,4,6,0.6,0,6,1.0,SLG942_DASTool_bins_105,SLG776
k141_80923:11674-11701-11818-11845,2,12,0.86,2,4,0.67,SLG942_DASTool_bins_105,SLG441
k141_80923:11674-11701-11818-11845,2,6,0.75,0,4,1.0,SLG942_DASTool_bins_105,SLG941
k141_80923:11674-11701-11818-11845,0,6,1.0,0,6,1.0,SLG942_DASTool_bins_105,SLG938
k141_80923:11674-11701-11818-11845,0,16,1.0,0,11,1.0,SLG942_DASTool_bins_105,SLG1007
k141_81606:74426-74456-74820-74850,2,28,0.93,2,11,0.85,SLG1207_DASTool_bins_SLG1207_bin.7,SLG1007
k141_81606:74426-74456-74820-74850,0,10,1.0,0,5,1.0,SLG1207_DASTool_bins_SLG1207_bin.7,SLG1155.554
k141_81606:74426-74456-74820-74850,2,14,0.88,1,10,0.91,SLG1207_DASTool_bins_SLG1207_bin.7,SLG944
k141_81606:74426-74456-74820-74850,4,14,0.78,2,9,0.82,SLG1207_DASTool_bins_SLG1207_bin.7,SLG942
k141_82096:18061-18080-18532-18551,2,8,0.8,0,4,1.0,SLG660_DASTool_bins_SLG660_bin.32_sub,SLG711
k141_82096:18061-18080-18532-18551,0,22,1.0,0,17,1.0,SLG660_DASTool_bins_SLG660_bin.32_sub,SLG1010
k141_82543:9686-9708-9805-9827,42,18,0.3,33,14,0.3,SLG779_DASTool_bins_SLG779_bin.32,SLG1123
k141_82543:9686-9708-9805-9827,4,22,0.85,4,15,0.79,SLG779_DASTool_bins_SLG779_bin.32,SLG1207
k141_82543:9686-9708-9805-9827,86,20,0.19,61,17,0.22,SLG779_DASTool_bins_SLG779_bin.32,SLG1132
k141_82543:9686-9708-9805-9827,34,14,0.29,23,11,0.32,SLG779_DASTool_bins_SLG779_bin.32,SLG944
k141_82543:9686-9708-9805-9827,48,16,0.25,35,13,0.27,SLG779_DASTool_bins_SLG779_bin.32,SLG1214
k141_82543:9686-9708-9805-9827,28,14,0.33,19,10,0.34,SLG779_DASTool_bins_SLG779_bin.32,SLG596
k141_82543:9686-9708-9805-9827,54,10,0.16,33,6,0.15,SLG779_DASTool_bins_SLG779_bin.32,SLG653
k141_82543:9686-9708-9805-9827,4,10,0.71,3,6,0.67,SLG779_DASTool_bins_SLG779_bin.32,SLG943
k141_82543:9686-9708-9805-9827,8,8,0.5,6,7,0.54,SLG779_DASTool_bins_SLG779_bin.32,SLG939
k141_82543:9686-9708-9805-9827,26,6,0.19,21,5,0.19,SLG779_DASTool_bins_SLG779_bin.32,SLG620
k141_82543:9686-9708-9805-9827,40,34,0.46,26,18,0.41,SLG779_DASTool_bins_SLG779_bin.32,SLG1102
k141_82543:9686-9708-9805-9827,16,12,0.43,13,11,0.46,SLG779_DASTool_bins_SLG779_bin.32,SLG1173
k141_82543:9686-9708-9805-9827,64,14,0.18,46,8,0.15,SLG779_DASTool_bins_SLG779_bin.32,SLG1103
k141_82543:9686-9708-9805-9827,46,30,0.39,31,21,0.4,SLG779_DASTool_bins_SLG779_bin.32,SLG422
k141_82543:9686-9708-9805-9827,24,12,0.33,16,8,0.33,SLG779_DASTool_bins_SLG779_bin.32,SLG1163
k141_82543:9686-9708-9805-9827,98,6,0.06,72,5,0.06,SLG779_DASTool_bins_SLG779_bin.32,SLG192
k141_82543:9686-9708-9805-9827,82,8,0.09,59,6,0.09,SLG779_DASTool_bins_SLG779_bin.32,SLG1008
k141_82543:9686-9708-9805-9827,28,8,0.22,23,4,0.15,SLG779_DASTool_bins_SLG779_bin.32,SLG595
k141_82543:9686-9708-9805-9827,40,10,0.2,32,10,0.24,SLG779_DASTool_bins_SLG779_bin.32,SLG1007
k141_82543:9686-9708-9805-9827,22,22,0.5,16,20,0.56,SLG779_DASTool_bins_SLG779_bin.32,SLG1172
k141_82543:9686-9708-9805-9827,54,8,0.13,45,5,0.1,SLG779_DASTool_bins_SLG779_bin.32,SLG656
k141_82543:9686-9708-9805-9827,42,8,0.16,26,4,0.13,SLG779_DASTool_bins_SLG779_bin.32,SLG529
k141_82543:9686-9708-9805-9827,32,20,0.38,27,14,0.34,SLG779_DASTool_bins_SLG779_bin.32,SLG886
k141_82543:9686-9708-9805-9827,0,38,1.0,0,25,1.0,SLG779_DASTool_bins_SLG779_bin.32,SLG1208
k141_82543:9686-9708-9805-9827,48,8,0.14,39,7,0.15,SLG779_DASTool_bins_SLG779_bin.32,SLG444
k141_82543:9686-9708-9805-9827,24,14,0.37,13,11,0.46,SLG779_DASTool_bins_SLG779_bin.32,SLG424
k141_82543:9686-9708-9805-9827,16,20,0.56,13,13,0.5,SLG779_DASTool_bins_SLG779_bin.32,SLG594
k141_82543:9686-9708-9805-9827,44,6,0.12,37,6,0.14,SLG779_DASTool_bins_SLG779_bin.32,SLG992
k141_82543:9686-9708-9805-9827,52,6,0.1,39,4,0.09,SLG779_DASTool_bins_SLG779_bin.32,SLG658
k141_82543:9686-9708-9805-9827,46,6,0.12,28,5,0.15,SLG779_DASTool_bins_SLG779_bin.32,SLG655
k141_82543:9686-9708-9805-9827,0,14,1.0,0,9,1.0,SLG779_DASTool_bins_SLG779_bin.32,SLG659
k141_82543:9686-9708-9805-9827,62,36,0.37,50,23,0.32,SLG779_DASTool_bins_SLG779_bin.32,SLG421
k141_82543:9686-9708-9805-9827,30,12,0.29,21,9,0.3,SLG779_DASTool_bins_SLG779_bin.32,SLG709
k141_82543:9686-9708-9805-9827,64,12,0.16,47,10,0.18,SLG779_DASTool_bins_SLG779_bin.32,SLG423
k141_82543:9686-9708-9805-9827,16,6,0.27,9,5,0.36,SLG779_DASTool_bins_SLG779_bin.32,SLG941
k141_82543:9686-9708-9805-9827,64,10,0.14,49,4,0.08,SLG779_DASTool_bins_SLG779_bin.32,SLG443
k141_82543:9686-9708-9805-9827,50,10,0.17,37,6,0.14,SLG779_DASTool_bins_SLG779_bin.32,SLG654
k141_82543:9686-9708-9805-9827,6,8,0.57,5,7,0.58,SLG779_DASTool_bins_SLG779_bin.32,SLG1156
k141_82543:9686-9708-9805-9827,22,12,0.35,12,6,0.33,SLG779_DASTool_bins_SLG779_bin.32,SLG887
k141_82543:9686-9708-9805-9827,30,6,0.17,22,4,0.15,SLG779_DASTool_bins_SLG779_bin.32,SLG710
k141_82543:9686-9708-9805-9827,28,24,0.46,18,13,0.42,SLG779_DASTool_bins_SLG779_bin.32,SLG1213
k141_84675:8973-8993-9081-9101,22,8,0.27,13,7,0.35,SLG191_DASTool_bins_89,SLG941
k141_84675:8973-8993-9081-9101,16,8,0.33,14,5,0.26,SLG191_DASTool_bins_89,SLG326B
k141_84747:40918-40952-41006-41040,26,14,0.35,12,7,0.37,SLG193_DASTool_bins_10,SLG944
k141_86379:22302-22321-22526-22545,0,8,1.0,0,4,1.0,SLG779_DASTool_bins_SLG779_bin.13,SLG1009
k141_86893:33092-33113-33200-33221,12,10,0.45,8,7,0.47,SLG191_DASTool_bins_89,SLG710
k141_86893:33092-33113-33200-33221,18,20,0.53,11,14,0.56,SLG191_DASTool_bins_89,SLG938
k141_86893:33092-33113-33200-33221,8,14,0.64,5,10,0.67,SLG191_DASTool_bins_89,SLG595
k141_86893:33092-33113-33200-33221,8,6,0.43,5,4,0.44,SLG191_DASTool_bins_89,SLG653
k141_86893:33092-33113-33200-33221,16,8,0.33,11,6,0.35,SLG191_DASTool_bins_89,SLG613
k141_86893:33092-33113-33200-33221,96,8,0.08,64,5,0.07,SLG191_DASTool_bins_89,SLG776
k141_88155:59325-59347-59599-59621,10,10,0.5,6,6,0.5,SLG530_DASTool_bins_SLG530_bin.026,SLG530
k141_88155:59325-59347-59599-59621,0,8,1.0,0,4,1.0,SLG530_DASTool_bins_SLG530_bin.026,SLG656
k141_88155:59325-59347-59599-59621,2,14,0.88,1,5,0.83,SLG530_DASTool_bins_SLG530_bin.026,SLG1123
k141_88155:59325-59347-59599-59621,0,8,1.0,0,5,1.0,SLG530_DASTool_bins_SLG530_bin.026,SLG1216
k141_88155:59325-59347-59599-59621,0,10,1.0,0,6,1.0,SLG530_DASTool_bins_SLG530_bin.026,SLG529
k141_88907:73416-73433-73621-73638,302,14,0.04,185,8,0.04,SLG193_DASTool_bins_10,SLG615
k141_88907:73416-73433-73621-73638,80,6,0.07,46,4,0.08,SLG193_DASTool_bins_10,SLG620
k141_88907:73416-73433-73621-73638,92,8,0.08,56,4,0.07,SLG193_DASTool_bins_10,SLG887
k141_88907:73416-73433-73621-73638,108,6,0.05,65,4,0.06,SLG193_DASTool_bins_10,SLG943
k141_88907:73416-73433-73621-73638,214,8,0.04,117,7,0.06,SLG193_DASTool_bins_10,SLG938
k141_88907:73416-73433-73621-73638,112,6,0.05,65,5,0.07,SLG193_DASTool_bins_10,SLG594
k141_9003:190459-190484-190885-190910,0,8,1.0,0,6,1.0,SLG1205_DASTool_bins_SLG1205_bin.33,SLG653
k141_9003:190459-190484-190885-190910,2,12,0.86,1,7,0.88,SLG1205_DASTool_bins_SLG1205_bin.33,SLG1155.555
k141_9003:190459-190484-190885-190910,2,8,0.8,1,5,0.83,SLG1205_DASTool_bins_SLG1205_bin.33,SLG777
k141_9003:190459-190484-190885-190910,8,12,0.6,3,6,0.67,SLG1205_DASTool_bins_SLG1205_bin.33,SLG1214
k141_90907:426627-426644-426830-426847,40,22,0.35,22,11,0.33,SLG1171_DASTool_bins_9,SLG442
k141_90907:426627-426644-426830-426847,46,10,0.18,25,7,0.22,SLG1171_DASTool_bins_9,SLG594
k141_90907:426627-426644-426830-426847,36,12,0.25,21,6,0.22,SLG1171_DASTool_bins_9,SLG1172
k141_90907:426627-426644-426830-426847,22,6,0.21,18,6,0.25,SLG1171_DASTool_bins_9,SLG1205
k141_90907:426627-426644-426830-426847,32,14,0.3,21,5,0.19,SLG1171_DASTool_bins_9,SLG593
k141_90907:426627-426644-426830-426847,10,20,0.67,6,13,0.68,SLG1171_DASTool_bins_9,SLG944
k141_90907:426627-426644-426830-426847,16,8,0.33,6,4,0.4,SLG1171_DASTool_bins_9,SLG941
k141_90907:426627-426644-426830-426847,24,10,0.29,12,5,0.29,SLG1171_DASTool_bins_9,SLG1215
k141_90907:426627-426644-426830-426847,6,16,0.73,4,10,0.71,SLG1171_DASTool_bins_9,SLG1007
k141_90907:426627-426644-426830-426847,8,10,0.56,6,5,0.45,SLG1171_DASTool_bins_9,SLG942
k141_90907:426627-426644-426830-426847,4,8,0.67,3,4,0.57,SLG1171_DASTool_bins_9,SLG441
k141_90907:426627-426644-426830-426847,22,8,0.27,11,6,0.35,SLG1171_DASTool_bins_9,SLG889
k141_90907:426627-426644-426830-426847,16,14,0.47,10,6,0.38,SLG1171_DASTool_bins_9,SLG618
k141_90907:426627-426644-426830-426847,16,14,0.47,11,8,0.42,SLG1171_DASTool_bins_9,SLG424
k141_90907:426627-426644-426830-426847,18,10,0.36,13,5,0.28,SLG1171_DASTool_bins_9,SLG1121
k141_90907:426627-426644-426830-426847,18,8,0.31,13,6,0.32,SLG1171_DASTool_bins_9,SLG443
k141_90907:426627-426644-426830-426847,4,10,0.71,1,6,0.86,SLG1171_DASTool_bins_9,SLG530
k141_90907:426627-426644-426830-426847,40,16,0.29,27,8,0.23,SLG1171_DASTool_bins_9,SLG1213
k141_93380:170553-170567-170806-170820,104,8,0.07,53,4,0.07,SLG594_DASTool_bins_SLG594_bin.002_sub,SLG939
k141_94584:16375-16391-16665-16681,128,18,0.12,76,10,0.12,SLG1207_DASTool_bins_18,SLG593
k141_94584:16375-16391-16665-16681,70,6,0.08,42,5,0.11,SLG1207_DASTool_bins_18,SLG613
k141_94584:16375-16391-16665-16681,54,10,0.16,27,6,0.18,SLG1207_DASTool_bins_18,SLG944
k141_94584:16375-16391-16665-16681,138,10,0.07,88,6,0.06,SLG1207_DASTool_bins_18,SLG620
k141_94584:16375-16391-16665-16681,98,16,0.14,55,8,0.13,SLG1207_DASTool_bins_18,SLG192
k141_94584:16375-16391-16665-16681,60,14,0.19,26,7,0.21,SLG1207_DASTool_bins_18,SLG1216
k141_94584:16375-16391-16665-16681,120,18,0.13,75,13,0.15,SLG1207_DASTool_bins_18,SLG709
k141_94584:16375-16391-16665-16681,116,8,0.06,70,6,0.08,SLG1207_DASTool_bins_18,SLG888
k141_94584:16375-16391-16665-16681,78,14,0.15,43,7,0.14,SLG1207_DASTool_bins_18,SLG1105
k141_94584:16375-16391-16665-16681,126,28,0.18,61,17,0.22,SLG1207_DASTool_bins_18,SLG1214
k141_94584:16375-16391-16665-16681,68,16,0.19,37,4,0.1,SLG1207_DASTool_bins_18,SLG776
k141_94584:16375-16391-16665-16681,32,6,0.16,17,4,0.19,SLG1207_DASTool_bins_18,SLG778
k141_94584:16375-16391-16665-16681,80,12,0.13,40,6,0.13,SLG1207_DASTool_bins_18,SLG1122
k141_94584:16375-16391-16665-16681,86,32,0.27,55,16,0.23,SLG1207_DASTool_bins_18,SLG886
k141_94584:16375-16391-16665-16681,8,20,0.71,5,13,0.72,SLG1207_DASTool_bins_18,SLG1215
k141_94584:16375-16391-16665-16681,56,6,0.1,33,4,0.11,SLG1207_DASTool_bins_18,SLG653
k141_94584:16375-16391-16665-16681,62,10,0.14,39,7,0.15,SLG1207_DASTool_bins_18,SLG424
k141_94584:16375-16391-16665-16681,176,22,0.11,103,11,0.1,SLG1207_DASTool_bins_18,SLG193
k141_94584:16375-16391-16665-16681,14,8,0.36,6,4,0.4,SLG1207_DASTool_bins_18,SLG618
k141_94584:16375-16391-16665-16681,102,10,0.09,58,6,0.09,SLG1207_DASTool_bins_18,SLG943
k141_94584:16375-16391-16665-16681,162,52,0.24,84,35,0.29,SLG1207_DASTool_bins_18,SLG656
k141_94584:16375-16391-16665-16681,80,14,0.15,51,9,0.15,SLG1207_DASTool_bins_18,SLG1104
k141_94584:16375-16391-16665-16681,82,12,0.13,44,6,0.12,SLG1207_DASTool_bins_18,SLG941
k141_94584:16375-16391-16665-16681,84,36,0.3,54,21,0.28,SLG1207_DASTool_bins_18,SLG1213
k141_94584:16375-16391-16665-16681,126,30,0.19,74,13,0.15,SLG1207_DASTool_bins_18,SLG442
k141_94584:16375-16391-16665-16681,160,16,0.09,89,11,0.11,SLG1207_DASTool_bins_18,SLG422
k141_94584:16375-16391-16665-16681,62,44,0.42,32,29,0.48,SLG1207_DASTool_bins_18,SLG595
k141_94584:16375-16391-16665-16681,66,22,0.25,41,12,0.23,SLG1207_DASTool_bins_18,SLG659
k141_94584:16375-16391-16665-16681,46,18,0.28,24,11,0.31,SLG1207_DASTool_bins_18,SLG596
k141_94584:16375-16391-16665-16681,166,24,0.13,95,8,0.08,SLG1207_DASTool_bins_18,SLG887
k141_94584:16375-16391-16665-16681,140,56,0.29,75,37,0.33,SLG1207_DASTool_bins_18,SLG937
k141_94584:16375-16391-16665-16681,128,70,0.35,73,40,0.35,SLG1207_DASTool_bins_18,SLG710
k141_94584:16375-16391-16665-16681,92,12,0.12,51,10,0.16,SLG1207_DASTool_bins_18,SLG441
k141_94584:16375-16391-16665-16681,24,26,0.52,14,10,0.42,SLG1207_DASTool_bins_18,SLG1163
k141_94584:16375-16391-16665-16681,126,14,0.1,72,9,0.11,SLG1207_DASTool_bins_18,SLG1121
k141_94584:16375-16391-16665-16681,62,8,0.11,36,6,0.14,SLG1207_DASTool_bins_18,SLG938
k141_94584:16375-16391-16665-16681,224,62,0.22,144,36,0.2,SLG1207_DASTool_bins_18,SLG594
k141_94584:16375-16391-16665-16681,102,8,0.07,60,5,0.08,SLG1207_DASTool_bins_18,SLG939
k141_94584:16375-16391-16665-16681,170,8,0.04,97,6,0.06,SLG1207_DASTool_bins_18,SLG191
k141_94584:16375-16391-16665-16681,14,20,0.59,7,9,0.56,SLG1207_DASTool_bins_18,SLG1205
k141_94584:16375-16391-16665-16681,20,12,0.38,16,8,0.33,SLG1207_DASTool_bins_18,SLG615
k141_94584:16375-16391-16665-16681,50,22,0.31,27,15,0.36,SLG1207_DASTool_bins_18,SLG1206
k141_94584:16375-16391-16665-16681,64,22,0.26,27,13,0.32,SLG1207_DASTool_bins_18,SLG614
k141_94584:16375-16391-16665-16681,0,22,1.0,0,15,1.0,SLG1207_DASTool_bins_18,SLG1172
k141_94584:16375-16391-16665-16681,80,12,0.13,47,6,0.11,SLG1207_DASTool_bins_18,SLG1123
k141_94584:343-424-937-1018,28,46,0.62,11,13,0.54,SLG1207_DASTool_bins_18,SLG1121
k141_94584:343-424-937-1018,92,16,0.15,30,5,0.14,SLG1207_DASTool_bins_18,SLG442
k141_94584:343-424-937-1018,24,18,0.43,10,7,0.41,SLG1207_DASTool_bins_18,SLG424
k141_94584:343-424-937-1018,46,20,0.3,22,7,0.24,SLG1207_DASTool_bins_18,SLG593
k141_94584:343-424-937-1018,4,20,0.83,2,8,0.8,SLG1207_DASTool_bins_18,SLG1008
k141_94584:343-424-937-1018,22,10,0.31,9,5,0.36,SLG1207_DASTool_bins_18,SLG596
k141_94584:343-424-937-1018,48,8,0.14,19,4,0.17,SLG1207_DASTool_bins_18,SLG937
k141_94584:343-424-937-1018,22,12,0.35,6,6,0.5,SLG1207_DASTool_bins_18,SLG938
k141_94584:343-424-937-1018,8,14,0.64,3,6,0.67,SLG1207_DASTool_bins_18,SLG942
k141_94584:343-424-937-1018,42,20,0.32,17,10,0.37,SLG1207_DASTool_bins_18,SLG441
k141_94584:343-424-937-1018,28,10,0.26,12,5,0.29,SLG1207_DASTool_bins_18,SLG944
k141_94584:343-424-937-1018,60,12,0.17,26,4,0.13,SLG1207_DASTool_bins_18,SLG887
k141_94584:343-424-937-1018,56,32,0.36,17,12,0.41,SLG1207_DASTool_bins_18,SLG659
k141_94584:343-424-937-1018,36,60,0.62,14,24,0.63,SLG1207_DASTool_bins_18,SLG222
k141_94584:343-424-937-1018,34,12,0.26,16,5,0.24,SLG1207_DASTool_bins_18,SLG620
k141_94584:343-424-937-1018,6,14,0.7,3,7,0.7,SLG1207_DASTool_bins_18,SLG940
k141_94584:343-424-937-1018,42,12,0.22,16,7,0.3,SLG1207_DASTool_bins_18,SLG660
k141_94584:343-424-937-1018,44,20,0.31,14,9,0.39,SLG1207_DASTool_bins_18,SLG709
k141_94584:343-424-937-1018,8,46,0.85,4,16,0.8,SLG1207_DASTool_bins_18,SLG326B
k141_94584:343-424-937-1018,24,22,0.48,5,10,0.67,SLG1207_DASTool_bins_18,SLG943
k141_94584:343-424-937-1018,16,8,0.33,6,4,0.4,SLG1207_DASTool_bins_18,SLG991
k141_94584:343-424-937-1018,58,8,0.12,26,4,0.13,SLG1207_DASTool_bins_18,SLG530
k141_94584:343-424-937-1018,14,12,0.46,6,6,0.5,SLG1207_DASTool_bins_18,SLG1157
k141_94584:343-424-937-1018,42,36,0.46,12,11,0.48,SLG1207_DASTool_bins_18,SLG192
k141_94584:343-424-937-1018,20,10,0.33,7,4,0.36,SLG1207_DASTool_bins_18,SLG658
k141_94584:343-424-937-1018,0,30,1.0,0,12,1.0,SLG1207_DASTool_bins_18,SLG1007
k141_94584:343-424-937-1018,48,10,0.17,18,4,0.18,SLG1207_DASTool_bins_18,SLG1214
k141_94584:343-424-937-1018,24,26,0.52,11,6,0.35,SLG1207_DASTool_bins_18,SLG941
